PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
4039710003,40397100,238.2985,49,2,,,4039710004,,,,,,,2,1,2,,1987,600,3,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,84,,22,26,13,1,2,42357.31,32386.16,0,0,13122.27,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4039710004,40397100,238.2985,50,1,,,4039710003,,,,,,,2,1,2,,1988,700,3,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,84,,22,27,13,1,1,78201.16,66480.83,0,0,637.94,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4039750001,40397500,156.78731,46,2,,,4039750002,,,,,,,2,1,2,,1988,600,2,2,3,2,,2,,,,,1,3,14,40,12,0,0,0,0,0,0,0,0,0,0,,47,,18,,6,1,1,11983.2,9971.71,0,0,3712.4,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4039750002,40397500,156.78731,47,1,,,4039750001,,,,,,,2,1,2,,1993,600,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,46,,17,30,11,1,2,27471.86,24986.39,1200,0,8510.78,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4039750003,40397500,156.78731,17,2,4039750002,4039750001,,,,,,,,1,3,1,20,2008,100,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4039760001,40397600,75.54619,20,1,4039760003,4039760004,,,,,,,,1,3,2,,2013,344,2,2,3,2,,2,,,,,1,3,74,40,0,0,0,0,0,0,0,12,0,0,0,,17,,19,,13,1,2,7031.51,5700,0,0,2178.36,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4039760003,40397600,75.54619,48,1,,,4039760004,,,,,,,2,1,2,,1984,300,3,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,17,,20,,6,1,1,39601.39,30347,0,0,12235.01,0,0,0,0,0,0,0,0,4480.33,3539.45,0,0,10,1,1
4039760004,40397600,75.54619,48,2,,,4039760003,,,,,,,2,1,2,,1988,600,2,2,3,2,,2,,,,,1,3,26,40,12,0,0,0,0,0,0,0,0,0,0,,84,,23,,13,1,2,29617.17,22902.68,0,0,9285.38,0,0,0,0,0,0,0,0,1039.26,821.02,0,0,10,1,1
4039760005,40397600,75.54619,7,1,4039760003,4039760004,,36,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
4039890001,40398900,296.01058,70,2,,,,,,,,,,4,3,2,,1968,400,3,1,3,2,,2,,1,,,7,3,23,,0,0,0,0,0,12,0,0,0,0,0,,,,20,42,,1,2,0,0,0,0,0,0,0,0,0,0,0,9743.04,840,0,0,0,0,10,1,1
4039920001,40399200,520.65226,40,1,,,4039920002,,,,,,,2,1,2,,1998,700,3,2,2,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,74,,23,15,11,1,1,37974.68,30000,0,0,10907.3,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4039920002,40399200,520.65226,40,2,,,4039920001,,,,,,,2,1,2,,1998,700,3,2,2,2,,2,,,,,1,3,26,20,8,4,0,0,0,0,0,0,0,0,0,,59,5,23,13,13,1,2,17352.84,14400,0,0,5781.33,0,1950,1456.3,0,0,0,0,0,0,0,0,0,10,1,1
4039920003,40399200,520.65226,9,1,4039920001,4039920002,,,20,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
4039920004,40399200,520.65226,15,1,4039920001,4039920002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
4039920005,40399200,520.65226,5,2,4039920001,4039920002,,40,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
4039940001,40399400,189.23153,70,2,,,,,,,,,,5,3,2,,1979,400,4,2,2,2,,2,,1,,,7,3,26,,0,0,0,0,0,12,0,0,0,0,0,,,,19,46,,1,2,0,0,0,0,0,0,0,0,0,0,0,11432.88,0,0,0,0,0,10,1,1
4039980001,40399800,171.72346,66,2,,,4039980002,,,,,,,2,1,2,,1967,300,3,2,3,2,,2,,1,,,7,3,81,,0,0,0,0,0,12,0,0,0,0,0,,,,20,43,,1,1,3798.76,3114.21,0,0,1252.56,0,0,0,0,0,0,10846.45,0,452.58,366.96,0,0,10,1,1
4039980002,40399800,171.72346,64,1,,,4039980001,,,,,,,2,1,2,,1969,300,,1,1,2,,2,,1,,,7,3,72,,0,0,0,0,0,12,0,0,0,0,0,,,,20,33,,1,2,0,0,0,0,0,0,0,0,0,0,0,15198.7,0,0,0,0,0,10,1,1
4040000001,40400000,331.12569,42,1,4040000004,4040000002,,,,,,,,1,3,2,,1991,400,,2,3,,,2,,,,,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,,84,,21,20,11,1,2,33887.32,25803.63,600,0,10835.03,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4040000002,40400000,331.12569,66,2,,,4040000004,,,,,,,2,1,2,,1966,600,,2,3,2,,2,,,,,1,3,31,40,12,0,0,0,0,0,0,0,0,0,0,,31,,18,47,12,1,1,42676.62,32434.72,0,0,13221.22,0,0,0,0,0,0,14309.02,0,0,0,0,0,10,1,1
4040000003,40400000,331.12569,30,2,4040000004,4040000002,,,,,,,,3,3,2,,2008,344,,2,3,2,,,,,,,1,3,43,40,12,0,0,0,0,0,0,0,0,0,0,,31,,20,6,12,1,2,28837.04,22245.1,0,0,8787.8,0,0,0,0,0,0,0,0,731.94,622.15,0,0,10,1,1
4040000004,40400000,331.12569,67,1,,,4040000002,,,,,,,2,1,2,,1965,300,2,2,3,2,,,,1,,,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,17,45,,1,2,0,0,0,0,0,0,0,0,0,0,0,13617.36,0,0,0,0,0,10,1,1
4040020001,40400200,892.0592,43,1,,,,,,,,,,3,3,2,,1991,400,2,2,3,2,,2,,,,,1,3,12,50,12,0,0,0,0,0,0,0,0,0,0,,80,,19,24,13,1,1,29409.84,24000,0,0,7654.93,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4040030002,40400300,433.23086,41,2,,,,,,,,,,3,3,2,,1995,600,2,2,3,2,,2,,,,,1,3,26,40,12,0,0,0,0,0,0,0,0,0,0,,69,,20,21,13,1,2,62550.94,47664.32,0,0,19254.49,830,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4040030003,40400300,433.23086,16,1,,4040030002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
4040160001,40401600,271.98817,75,2,,,,,,,,,,4,3,2,,1956,200,3,2,3,2,,2,,,,,2,3,52,2,0,2,0,0,0,10,0,0,0,0,0,,85,3,17,41,13,1,2,2912.67,2648.53,0,0,902.34,0,0,0,0,0,0,9990.72,0,0,0,0,0,10,1,1
4040200001,40402000,152.75065,48,1,,4040200002,4040200003,,,,,,,2,1,2,,1986,400,3,1,3,2,,2,,1,1,1,5,3,81,,0,0,0,0,12,0,0,0,0,0,0,,,,18,25,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4040200002,40402000,152.75065,74,2,,,,,,,,,,4,3,2,,1957,100,4,1,3,2,,2,,1,,,7,3,75,,0,0,0,0,0,12,0,0,0,0,0,,,,18,35,,1,2,0,0,0,0,0,0,0,0,0,0,0,9631.44,840,0,0,0,0,10,1,1
4040200003,40402000,152.75065,45,2,,,4040200001,,,,,,,2,1,2,,1986,300,3,2,3,2,,2,,,,,3,2,51,40,0,0,12,0,0,0,0,0,0,0,0,,82,,18,25,1,,,0,0,0,0,0,0,7715,5176.27,0,0,0,0,0,0,0,0,0,10,1,1
4040200004,40402000,152.75065,20,2,4040200001,4040200003,,,,,,,,1,3,1,45,2013,344,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4040200005,40402000,152.75065,16,2,4040200001,4040200003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
4040250001,40402500,421.67254,50,1,,,4040250003,,,,,,,2,1,2,,1988,300,2,2,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,27,,16,,13,1,2,31983.02,24468.26,0,0,9967.84,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4040250002,40402500,421.67254,25,1,4040250001,4040250003,,,,,,,,1,3,1,70,2011,600,2,2,3,2,,2,,,,,1,3,21,40,12,0,0,0,0,0,0,0,0,0,0,,61,,17,,13,1,2,23866.04,18682.5,600,0,7374.62,0,0,0,0,0,0,0,0,487.88,413.21,0,0,10,1,1
4040250003,40402500,421.67254,45,2,,,4040250001,,,,,,,2,1,2,,1987,600,2,2,3,2,,2,,,,,1,3,52,40,8,0,0,0,4,0,0,0,0,0,0,,47,,18,,2,1,2,12013.29,9595.11,0,0,4004.65,0,0,0,0,2928.83,2645.62,0,0,0,0,0,0,10,1,1
4040290001,40402900,523.4398,51,1,,,,,,,,,,5,3,2,,1980,300,1,2,3,2,,2,,,,,1,3,31,40,12,0,0,0,0,0,0,0,0,0,0,,35,,23,28,13,1,2,33679.78,25796.71,0,0,10385.43,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4040390001,40403900,123.20966,53,1,,,,,,,,,,5,3,2,,1980,400,1,2,3,2,,2,,,,,1,3,31,40,12,0,0,0,0,0,0,0,0,0,0,,2,,20,31,13,1,2,27019.33,21600,0,0,7518.93,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4040400001,40404000,432.81379,28,1,,,,,,,,,,1,3,2,,2009,600,2,2,3,2,,2,,,,,1,3,83,40,9,0,0,0,3,0,0,0,0,0,0,,49,,21,6,15,1,2,13007.43,12000,0,0,1763.89,0,0,0,0,752.26,752.26,0,0,0,0,0,0,10,1,1
4040440001,40404400,263.98824,55,2,,,,,,,,,,4,3,2,,1983,700,2,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,84,,23,30,13,1,1,93653.06,71176.28,0,0,29013.72,0,0,0,0,0,0,0,1040,0,0,0,0,10,1,1
4040500001,40405000,450.15614,56,1,,,,,,,,,,5,3,2,,1981,600,3,1,2,2,,2,,2,1,1,5,,,,0,0,0,0,12,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12667.32,0,10,1,1
4040550001,40405500,269.22191,62,2,,,,,,,,,,1,3,2,,1975,700,3,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,85,,18,38,13,1,2,27958.26,21600,0,0,8558.26,0,0,0,0,0,0,6288.68,0,0,0,0,0,10,1,1
4040560001,40405600,321.51077,95,2,,,,,,,,,,4,3,2,,1933,200,,1,1,2,,2,,1,,,7,3,96,,0,0,0,0,0,12,0,0,0,0,0,,,,16,40,,1,2,0,0,0,0,0,0,0,0,0,0,0,14642.64,1339.03,0,0,0,0,10,1,1
4040560002,40405600,321.51077,56,2,,4040560001,,,,,,,,4,3,2,,1978,400,4,1,1,2,,2,,1,2,,8,3,24,,0,0,0,0,0,0,12,0,0,0,0,,,,17,30,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9480,0,10,1,1
4040580001,40405800,67.71243,65,1,,,4040580002,,,,,,,2,1,2,,1967,400,3,2,3,2,,2,,1,,,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,17,46,,1,2,0,0,0,0,0,0,0,0,0,0,0,11850.48,0,0,0,0,0,10,1,1
4040580002,40405800,67.71243,57,2,,,4040580001,,,,,,,2,1,2,,1976,400,3,2,3,2,,,,,,,3,2,44,40,0,0,12,0,0,0,0,0,0,0,0,,18,,16,40,13,,,0,0,0,0,0,0,7095.87,6000,0,0,0,0,0,0,0,0,0,10,1,1
4040680001,40406800,600.08758,43,2,,,4040680005,,,,,,,2,1,2,,1997,700,2,2,3,2,,2,,1,1,1,10,3,11,,0,0,0,0,0,0,0,0,0,12,0,,,,25,16,,1,1,1359.6,1223.24,0,0,421.2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4040680002,40406800,600.08758,11,1,4040680005,4040680001,,,36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
4040680004,40406800,600.08758,13,1,4040680005,4040680001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
4040680005,40406800,600.08758,53,1,,,4040680001,,,,,,,2,1,2,,1984,700,,2,3,2,,2,,,,,3,1,13,40,5,0,7,0,0,0,0,0,0,0,0,,69,,25,28,4,,,13923.12,10800,0,0,4224.03,0,21420,14190.75,0,0,0,0,0,0,0,0,0,10,1,1
4040680006,40406800,600.08758,89,2,,,,,,,,,,1,3,2,,1939,200,,2,3,2,,,,1,,,7,3,75,,0,0,0,0,0,12,0,0,0,0,0,,,,17,39,,1,2,0,0,0,0,0,0,0,0,0,0,0,12773,0,0,0,0,0,10,1,1
4040680007,40406800,600.08758,23,2,4040680005,4040680001,,,,,,,,1,3,1,60,2010,344,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5030,10,1,1
4040700001,40407000,351.04137,33,1,,4040700002,,,,,,,,1,3,2,,2000,344,2,2,3,2,,2,,,,,1,3,74,40,12,0,0,0,0,0,0,0,0,0,0,,84,,23,,13,1,2,41085.11,36000,0,0,7239.38,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4040700002,40407000,351.04137,63,2,,,,,,,,,,4,3,2,,1973,600,2,2,3,2,,2,,1,,,7,3,26,,0,0,0,0,0,12,0,0,0,0,0,,,,22,,,1,2,0,0,0,0,0,0,0,0,0,0,0,7739.88,840,0,0,0,0,10,1,1
4040710001,40407100,468.86525,21,2,,4040710002,,,,,,,,1,3,1,60,2012,344,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,10,1,1
4040710002,40407100,468.86525,43,2,,,,,,,,,,1,3,2,,1994,600,2,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,84,,23,18,13,1,1,44318.75,34762.06,0,0,13729.97,0,0,0,0,0,0,0,0,0,0,26652.29,0,10,1,1
4040730001,40407300,302.50826,28,1,,4040730002,,,,,,,,1,3,1,60,2005,344,2,2,3,2,,,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,0,10,1,1
4040730002,40407300,302.50826,51,2,,,,,,,,,,5,3,2,,1985,600,,2,3,,,,,,,,1,3,23,40,12,0,0,0,0,0,0,0,0,0,0,,85,,22,28,12,1,2,32648,25304.52,0,0,9732.83,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4040770001,40407700,425.63229,59,2,,,,,,,,,,1,3,2,,1984,400,4,1,3,2,,2,,1,2,,5,3,32,,0,0,0,0,12,0,0,0,0,0,0,,,,22,25,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4040770002,40407700,425.63229,19,2,,4040770001,,,,,,,,1,3,1,34,2012,200,3,1,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,2061.97,1694.39,0,0,638.8,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4040770003,40407700,425.63229,18,2,,4040770001,,,,,,,,1,3,1,34,2012,200,3,1,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12312,0,10,1,1
4040910001,40409100,323.23916,35,1,,,4040910002,,,,,,,2,1,2,,2002,600,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,25,,23,12,11,1,2,52085.57,39854.89,0,0,16136.03,0,0,0,0,0,0,0,0,0,0,5437.16,0,10,1,1
4040910002,40409100,323.23916,30,2,,,4040910001,,,,,,,2,1,2,,2002,344,,2,3,2,,2,,,,,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,,47,,19,,11,1,2,12076.74,12000,0,0,219.4,0,0,0,0,3659.82,3659.82,0,0,336.43,265.78,0,0,10,1,1
4040910003,40409100,323.23916,6,1,4040910001,4040910002,,40,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
4041000001,40410000,639.35374,25,1,4041000003,4041000004,,,,,,,,1,3,2,,2010,450,2,2,3,2,,2,,,,,1,3,72,40,12,0,0,0,0,0,0,0,0,0,0,,33,,21,4,4,1,2,27495.82,24000,0,0,5396.79,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041000002,40410000,639.35374,27,2,4041000003,4041000004,,,,,,,,1,3,2,,2011,700,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,95,,19,8,12,1,2,30655.39,24000,0,0,8899.5,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041000003,40410000,639.35374,50,1,,,4041000004,,,,,,,2,1,2,,1982,400,,2,3,2,,2,,1,1,1,5,3,11,,12,0,0,0,0,0,0,0,0,0,0,,,,23,27,,1,1,13876.57,11520,0,0,4005.26,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041000004,40410000,639.35374,53,2,,,4041000003,,,,,,,2,1,2,,1981,600,2,2,3,2,,2,,,,,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,,41,,21,32,11,1,2,17659.57,14400,0,0,5630,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041010001,40410100,402.5491,25,1,4041010003,4041010002,,,,,,,,1,3,2,,2012,600,2,2,3,2,,2,,,,,1,3,21,40,12,0,0,0,0,0,0,0,0,0,0,,51,,22,2,13,1,1,34189.95,26136.68,0,0,10913.24,0,4786,3852.63,0,0,0,0,0,381.67,317.64,0,0,10,1,1
4041010002,40410100,402.5491,51,2,,,4041010003,,,,,,,2,1,2,,1988,700,3,2,3,2,,2,,,,,2,3,24,20,0,12,0,0,0,0,0,0,0,0,0,,93,5,22,28,12,1,2,6261.79,6000,0,0,901.13,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041010003,40410100,402.5491,50,1,,,4041010002,,,,,,,2,1,2,,1988,700,3,2,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,51,,22,27,13,1,2,24767.34,18834.93,0,0,7639.7,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041150001,40411500,1309.06322,31,2,,,,,,,,,,1,3,2,,2010,700,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,84,,22,8,13,1,2,27640.57,21311.92,0,0,8563.03,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041170001,40411700,693.18054,28,2,,,,,,,,,,1,3,2,,2007,700,1,2,3,2,,2,,,,,1,3,26,40,12,0,0,0,0,0,0,0,0,0,0,,69,,21,7,11,1,2,47368.42,36000,600,0,14674.74,1010,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041180001,40411800,1137.34516,30,1,,,,,,,,,,1,3,2,,2009,600,1,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,11,,22,5,13,1,1,6039.96,5447.36,8676,0,1871.17,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041190001,40411900,300.65359,33,2,,,,,,,,,,5,3,2,,2007,700,3,1,2,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,84,,26,6,12,1,2,35194.61,27918.09,0,0,10903.31,0,0,0,0,0,0,0,0,945.26,746.75,6511.68,0,10,1,1
4041190002,40411900,300.65359,6,1,,4041190001,,40,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
4041250001,40412500,96.08735,53,2,4041250003,4041250002,,,,,,,,1,3,2,,1986,600,3,2,3,2,,2,,,,,1,3,26,40,12,0,0,0,0,0,0,0,0,0,0,,85,,16,26,13,1,2,17522.53,14400,0,0,4558.94,0,5152.11,4322.22,0,0,0,0,0,0,0,0,0,10,1,1
4041250002,40412500,96.08735,79,2,,,4041250003,,,,,,,2,1,2,,1957,600,5,1,1,2,,2,,1,,,7,3,11,,0,0,0,0,0,12,0,0,0,0,0,,,,18,43,,1,1,0,0,0,0,0,0,0,0,0,0,0,11961.12,0,0,0,0,0,10,1,1
4041250003,40412500,96.08735,81,1,,,4041250002,,,,,,,2,1,2,,1965,700,5,1,1,2,,2,,1,,,7,3,13,,0,0,0,0,0,12,0,0,0,0,0,,,,25,45,,1,1,0,0,0,0,0,0,0,0,0,0,0,10695.34,0,0,0,0,0,10,1,1
4041280001,40412800,332.12902,53,2,,,4041280003,,,,,,,2,1,2,,1984,600,,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,63,,20,32,13,1,2,36415.51,27600,0,0,12459.14,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041280002,40412800,332.12902,26,1,4041280003,4041280001,,,,,,,,1,3,2,,2011,600,,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,47,,22,3,11,1,2,14309.8,12000,0,0,3603.34,0,2935.97,2111.64,0,0,0,0,0,0,0,0,0,10,1,1
4041280003,40412800,332.12902,58,1,,,4041280001,,,,,,,2,1,2,,1979,600,,2,3,2,,2,,,,,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,,69,,23,34,13,1,1,117114.76,89007.43,300,0,36282.16,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041280004,40412800,332.12902,20,2,4041280003,4041280001,,,,,,,,1,3,1,60,2013,344,1,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041290001,40412900,224.70077,54,2,,4041290002,,,,,,,,5,3,2,,1983,400,4,1,3,2,,2,,1,2,,8,3,91,,0,0,0,0,0,0,12,0,0,0,0,,,,18,13,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041290002,40412900,224.70077,79,2,,,,,,,,,,4,3,2,,1951,200,4,1,2,2,,2,,1,,,7,3,52,,0,0,0,0,0,12,0,0,0,0,0,,,,16,40,,1,2,0,0,0,0,0,0,0,0,0,0,0,9368.04,840,0,0,0,0,10,1,1
4041390001,40413900,247.69029,56,2,4041390003,4041390004,,,,,,,,5,3,2,,1982,700,,2,3,2,,2,,,,,1,3,26,40,12,0,0,0,0,0,0,0,0,0,0,,84,,24,31,13,1,2,34707.9,26500.18,0,0,10752.53,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041390002,40413900,247.69029,23,1,,4041390001,,,,,,,,1,3,1,60,2010,344,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041390003,40413900,247.69029,84,1,,,4041390004,,,,,,,2,1,2,,1954,700,4,1,2,2,,2,,1,,,7,3,11,,0,0,0,0,0,12,0,0,0,0,0,,,,22,37,,1,1,0,0,0,0,0,0,0,0,0,0,0,24880.32,0,0,0,0,0,10,1,1
4041390004,40413900,247.69029,83,2,,,4041390003,,,,,,,2,1,2,,1953,600,4,1,2,2,,2,,1,,,7,3,22,,0,0,0,0,0,12,0,0,0,0,0,,,,21,36,,1,2,0,0,0,0,0,0,0,0,0,0,0,12190.44,0,0,0,0,0,10,1,1
4041400001,40414000,523.09945,56,2,,,,,,,,,,3,3,2,,2010,800,2,2,3,2,,2,,,,,1,3,23,40,12,0,0,0,0,0,0,0,0,0,0,20,85,,16,40,13,2,2,41247.14,31670.76,0,0,12961.28,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041420001,40414200,340.44019,57,2,,,4041420002,,,,,,,2,1,2,,1979,600,3,,3,2,,2,,1,2,,5,3,24,,0,0,0,0,12,0,0,0,0,0,0,,,,17,35,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041420002,40414200,340.44019,58,1,,,4041420001,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46840.54,35594.63,0,0,14525.89,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041450001,40414500,480.12406,58,2,,,,,,,,,,1,3,2,,1979,700,5,1,1,1,1,1,1,1,2,,8,3,26,,0,0,0,0,0,0,12,0,0,0,0,,,,23,24,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6973.8,0,10,1,1
4041470001,40414700,96.91624,58,2,,,4041470002,,,,,,,2,1,2,,1977,400,3,2,3,2,,2,,,,,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,,85,,18,37,12,1,2,15115.16,12167.8,0,0,4682.68,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041470002,40414700,96.91624,62,1,,,4041470001,,,,,,,2,1,2,,1976,400,3,2,3,2,,2,,,,,1,3,31,40,12,0,0,0,0,0,0,0,0,0,0,,43,,18,39,13,1,2,30403.38,23328.07,0,0,9419,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041520001,40415200,89.37171,60,2,,,4041520002,,,,,,,2,1,2,,1974,400,2,2,3,2,,2,,,,,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,,96,,19,31,11,1,2,16517.91,14400,0,0,3737.93,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041520002,40415200,89.37171,61,1,,,4041520001,,,,,,,2,1,2,,1976,700,,2,3,2,,,,,,,1,3,13,40,12,0,0,0,0,0,0,0,0,0,0,,58,,23,37,13,1,1,102025.19,77803.88,2040,0,31593.78,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
4041530001,40415300,236.403,60,2,,,,,,,,,,5,3,2,,1977,300,4,1,1,1,1,1,1,1,2,,8,3,91,,0,0,0,0,0,0,12,0,0,0,0,,,,16,35,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8751.24,0,10,1,1
